,Language,Query,GitHubUrl,code,relevance
154,Python,convert string to number,https://github.com/google/grumpy/blob/3ec87959189cfcdeae82eb68a47648ac25ceb10b/third_party/pypy/_struct.py#L101-L108,"def pack_unsigned_int(number, size, le): if not isinstance(number, int): raise StructError(""argument for i,I,l,L,q,Q,h,H must be integer"") if number < 0: raise TypeError(""can't convert negative long to unsigned"") if number > (1 << (8 * size)) - 1: raise OverflowError(""Number:%i too large to convert"" % number) return pack_int(number, size, le)",1
394,Python,convert string to number,https://github.com/klen/zeta-library/blob/b76f89000f467e10ddcc94aded3f6c6bf4a0e5bd/zetalibrary/scss/__init__.py#L1898-L1910,"def to_str(num): if isinstance(num, dict): s = sorted(num.items()) sp = num.get('_', '') return (sp + ' ').join(to_str(v) for n, v in s if n != '_') elif isinstance(num, float): num = ('%0.03f' % round(num, 3)).rstrip('0').rstrip('.') return num elif isinstance(num, bool): return 'true' if num else 'false' elif num is None: return '' return str(num)",1
1666,Python,convert string to number,https://github.com/lawsie/guizero/blob/84c7f0b314fa86f9fc88eb11c9a0f6c4b57155e2/examples/binary_counter.py#L6-L11,"def to_str(n,base): convert_string = ""0123456789ABCDEF"" if n < base: return convert_string[n] else: return to_str(n//base,base) + convert_string[n%base]",1
612,Python,convert string to number,https://github.com/LettError/MutatorMath/blob/10318fc4e7c9cee9df6130826829baea3054a42b/Lib/mutatorMath/objects/location.py#L14-L29,"def numberToString(value): # return a nicely formatted string of this value # return tuples as a tuple-looking string with formatted numbers # return ints as ints, no commas # return floats as compact rounded value if value is None: return ""None"" if type(value)==tuple: t = [] for v in value: t.append(numberToString(v)) return ""(%s)""%("","".join(t)) if int(value) == value: # it is an int return ""%d""%(value) return ""%3.3f""%value",0
713,Python,convert string to number,https://github.com/balemessenger/bale-bot-python/blob/92bfd60016b075179f16c212fc3fc20a4e5f16f4/balebot/utils/util_functions.py#L70-L75,"def standardize_phone_number(number): number_str = str(number) if number_str.startswith(""0098""): return ""+98"" + number_str[4:] elif number_str.startswith(""0""): return ""+98"" + number_str[1:]",0
253,Python,convert json to csv,https://github.com/mosesschwartz/scrypture/blob/d51eb0c9835a5122a655078268185ce8ab9ec86a/scrypture/demo_scripts/Utils/json_to_csv.py#L28-L47,"def json_to_csv(json_input): ''' Convert simple JSON to CSV Accepts a JSON string or JSON object ''' try: json_input = json.loads(json_input) except: pass # If loads fails, it's probably already parsed headers = set() for json_row in json_input: headers.update(json_row.keys()) csv_io = StringIO.StringIO() csv_out = csv.DictWriter(csv_io,headers) csv_out.writeheader() for json_row in json_input: csv_out.writerow(json_row) csv_io.seek(0) return csv_io.read()",3
1577,Python,convert json to csv,https://github.com/poldracklab/niworkflows/blob/254f4b4fcc5e6ecb29d2f4602a30786b913ecce5/niworkflows/interfaces/utils.py#L793-L864,"def _tsv2json(in_tsv, out_json, index_column, additional_metadata=None, drop_columns=None, enforce_case=True): """""" Convert metadata from TSV format to JSON format. Parameters ---------- in_tsv: str Path to the metadata in TSV format. out_json: str Path where the metadata should be saved in JSON format after conversion. If this is None, then a dictionary is returned instead. index_column: str Name of the column in the TSV to be used as an index (top-level key in the JSON). additional_metadata: dict Any additional metadata that should be applied to all entries in the JSON. drop_columns: list List of columns from the input TSV to be dropped from the JSON. enforce_case: bool Indicates whether BIDS case conventions should be followed. Currently, this means that index fields (column names in the associated data TSV) use snake case and other fields use camel case. Returns ------- str Path to the metadata saved in JSON format. """""" import pandas as pd # Adapted from https://dev.to/rrampage/snake-case-to-camel-case-and- ... # back-using-regular-expressions-and-python-m9j re_to_camel = r'(.*?)_([a-zA-Z0-9])' re_to_snake = r'(^.+?|.*?)((?<![_A-Z])[A-Z]|(?<![_0-9])[0-9]+)' def snake(match): return '{}_{}'.format(match.group(1).lower(), match.group(2).lower()) def camel(match): return '{}{}'.format(match.group(1), match.group(2).upper()) # from fmriprep def less_breakable(a_string): """""" hardens the string to different envs (i.e. case insensitive, no whitespace, '#' """""" return ''.join(a_string.split()).strip('#') drop_columns = drop_columns or [] additional_metadata = additional_metadata or {} tsv_data = pd.read_csv(in_tsv, '\t') for k, v in additional_metadata.items(): tsv_data[k] = v for col in drop_columns: tsv_data.drop(labels=col, axis='columns', inplace=True) tsv_data.set_index(index_column, drop=True, inplace=True) if enforce_case: tsv_data.index = [re.sub(re_to_snake, snake, less_breakable(i), 0).lower() for i in tsv_data.index] tsv_data.columns = [re.sub(re_to_camel, camel, less_breakable(i).title(), 0) for i in tsv_data.columns] json_data = tsv_data.to_json(orient='index') json_data = json.JSONDecoder( object_pairs_hook=OrderedDict).decode(json_data) if out_json is None: return json_data with open(out_json, 'w') as f: json.dump(json_data, f, indent=4) return out_json",2
229,Python,convert json to csv,https://github.com/nickmckay/LiPD-utilities/blob/5dab6bbeffc5effd68e3a6beaca6b76aa928e860/Python/lipd/jsons.py#L231-L247,"def get_csv_from_json(d): """""" Get CSV values when mixed into json data. Pull out the CSV data and put it into a dictionary. :param dict d: JSON with CSV values :return dict: CSV values. (i.e. { CSVFilename1: { Column1: [Values], Column2: [Values] }, CSVFilename2: ... } """""" logger_jsons.info(""enter get_csv_from_json"") csv_data = OrderedDict() if ""paleoData"" in d: csv_data = _get_csv_from_section(d, ""paleoData"", csv_data) if ""chronData"" in d: csv_data = _get_csv_from_section(d, ""chronData"", csv_data) logger_jsons.info(""exit get_csv_from_json"") return csv_data",1
734,Python,convert json to csv,https://github.com/PythonSanSebastian/docstamp/blob/b43808f2e15351b0b2f0b7eade9c7ef319c9e646/docstamp/file_utils.py#L138-L170,"def csv_to_json(csv_filepath, json_filepath, fieldnames, ignore_first_line=True): """""" Convert a CSV file in `csv_filepath` into a JSON file in `json_filepath`. Parameters ---------- csv_filepath: str Path to the input CSV file. json_filepath: str Path to the output JSON file. Will be overwritten if exists. fieldnames: List[str] Names of the fields in the CSV file. ignore_first_line: bool """""" import csv import json csvfile = open(csv_filepath, 'r') jsonfile = open(json_filepath, 'w') reader = csv.DictReader(csvfile, fieldnames) rows = [] if ignore_first_line: next(reader) for row in reader: rows.append(row) json.dump(rows, jsonfile) jsonfile.close() csvfile.close()",1
1519,Python,convert json to csv,https://github.com/oplatek/csv2json/blob/f2f95db71ba2ce683fd6d0d3e2f13c9d0a77ceb6/csv2json/__init__.py#L20-L51,"def convert(csv, json, **kwargs): '''Convert csv to json. csv: filename or file-like object json: filename or file-like object if csv is '-' or None: stdin is used for input if json is '-' or None: stdout is used for output ''' csv_local, json_local = None, None try: if csv == '-' or csv is None: csv = sys.stdin elif isinstance(csv, str): csv = csv_local = open(csv, 'r') if json == '-' or json is None: json = sys.stdout elif isinstance(json, str): json = json_local = open(json, 'w') data = load_csv(csv, **kwargs) save_json(data, json, **kwargs) finally: if csv_local is not None: csv_local.close() if json_local is not None: json_local.close()",1
1660,Python,convert json to csv,https://github.com/albertyw/csv-ical/blob/cdb55a226cd0cb6cc214d896a6cea41a5b92c9ed/csv_ical/convert.py#L92-L97,"def save_csv(self, csv_location): # type: (str) -> None """""" Save the csv to a file """""" with open(csv_location, 'w') as csv_handle: writer = csv.writer(csv_handle) for row in self.csv_data: writer.writerow(row)",1
158,Python,convert json to csv,https://github.com/pybel/pybel/blob/c8a7a1bdae4c475fa2a8c77f3a9a5f6d79556ca0/src/pybel/cli.py#L222-L246,"def serialize(graph: BELGraph, csv, sif, gsea, graphml, json, bel): """"""Serialize a graph to various formats."""""" if csv: log.info('Outputting CSV to %s', csv) to_csv(graph, csv) if sif: log.info('Outputting SIF to %s', sif) to_sif(graph, sif) if graphml: log.info('Outputting GraphML to %s', graphml) to_graphml(graph, graphml) if gsea: log.info('Outputting GRP to %s', gsea) to_gsea(graph, gsea) if json: log.info('Outputting JSON to %s', json) to_json_file(graph, json) if bel: log.info('Outputting BEL to %s', bel) to_bel(graph, bel)",0
617,Python,convert json to csv,https://github.com/linkedin/naarad/blob/261e2c0760fd6a6b0ee59064180bd8e3674311fe/lib/luminol/src/luminol/utils.py#L40-L58,"def read_csv(csv_name): """""" Read data from a csv file into a dictionary. :param str csv_name: path to a csv file. :return dict: a dictionary represents the data in file. """""" data = {} if not isinstance(csv_name, (str, unicode)): raise exceptions.InvalidDataFormat('luminol.utils: csv_name has to be a string!') with open(csv_name, 'r') as csv_data: reader = csv.reader(csv_data, delimiter=',', quotechar='|') for row in reader: try: key = to_epoch(row[0]) value = float(row[1]) data[key] = value except ValueError: pass return data",0
1043,Python,convert json to csv,https://github.com/apache/airflow/blob/b69c686ad8a0c89b9136bb4b31767257eb7b2597/airflow/contrib/operators/mysql_to_gcs.py#L144-L199,"def _write_local_data_files(self, cursor): """""" Takes a cursor, and writes results to a local file. :return: A dictionary where keys are filenames to be used as object names in GCS, and values are file handles to local files that contain the data for the GCS objects. """""" schema = list(map(lambda schema_tuple: schema_tuple[0], cursor.description)) col_type_dict = self._get_col_type_dict() file_no = 0 tmp_file_handle = NamedTemporaryFile(delete=True) if self.export_format == 'csv': file_mime_type = 'text/csv' else: file_mime_type = 'application/json' files_to_upload = [{ 'file_name': self.filename.format(file_no), 'file_handle': tmp_file_handle, 'file_mime_type': file_mime_type }] if self.export_format == 'csv': csv_writer = self._configure_csv_file(tmp_file_handle, schema) for row in cursor: # Convert datetime objects to utc seconds, and decimals to floats. # Convert binary type object to string encoded with base64. row = self._convert_types(schema, col_type_dict, row) if self.export_format == 'csv': csv_writer.writerow(row) else: row_dict = dict(zip(schema, row)) # TODO validate that row isn't > 2MB. BQ enforces a hard row size of 2MB. s = json.dumps(row_dict, sort_keys=True).encode('utf-8') tmp_file_handle.write(s) # Append newline to make dumps BigQuery compatible. tmp_file_handle.write(b'\n') # Stop if the file exceeds the file size limit. if tmp_file_handle.tell() >= self.approx_max_file_size_bytes: file_no += 1 tmp_file_handle = NamedTemporaryFile(delete=True) files_to_upload.append({ 'file_name': self.filename.format(file_no), 'file_handle': tmp_file_handle, 'file_mime_type': file_mime_type }) if self.export_format == 'csv': csv_writer = self._configure_csv_file(tmp_file_handle, schema) return files_to_upload",0
301,Python,convert int to string,https://github.com/espressif/esptool/blob/c583756c118039cfcfe256f7a3285618914d16a5/ecdsa/ecdsa.py#L169-L175,"def string_to_int( s ): """"""Convert a string of bytes into an integer, as per X9.62."""""" result = 0 for c in s: if not isinstance(c, int): c = ord( c ) result = 256 * result + c return result",3
648,Python,convert int to string,https://github.com/DeepHorizons/iarm/blob/b913c9fd577b793a6bbced78b78a5d8d7cd88de4/iarm/arm_instructions/_meta.py#L126-L132,"def convert_to_integer(self, str): if str.startswith('0x') or str.startswith('0X'): return int(str, 16) elif str.startswith('2_'): return int(str[2:], 2) else: return int(str)",3
393,Python,convert int to string,https://github.com/kpdyer/regex2dfa/blob/109f877e60ef0dfcb430f11516d215930b7b9936/third_party/re2/re2/unicode.py#L26-L45,"def _UInt(s): """"""Converts string to Unicode code point ('263A' => 0x263a). Args: s: string to convert Returns: Unicode code point Raises: InputError: the string is not a valid Unicode value. """""" try: v = int(s, 16) except ValueError: v = -1 if len(s) < 4 or len(s) > 6 or v < 0 or v > _RUNE_MAX: raise InputError(""invalid Unicode value %s"" % (s,)) return v",1
1113,Python,convert int to string,https://github.com/osrg/ryu/blob/6f906e72c92e10bd0264c9b91a2f7bb85b97780c/ryu/lib/ofctl_utils.py#L206-L210,"def to_match_packet_type(value): if isinstance(value, (list, tuple)): return str_to_int(value[0]) << 16 | str_to_int(value[1]) else: return str_to_int(value)",1
1134,Python,convert int to string,https://github.com/MozillaSecurity/laniakea/blob/7e80adc6ae92c6c1332d4c08473bb271fb3b6833/laniakea/core/userdata.py#L43-L51,"def convert_str_to_int(arg): """""" """""" for k, v in list(arg.items()): # pylint: disable=invalid-name try: arg[String(k)] = int(v) except ValueError: pass return arg",1
1150,Python,convert int to string,https://github.com/commonwealth-of-puerto-rico/libre/blob/5b32f4ab068b515d2ea652b182e161271ba874e8/libre/apps/data_drivers/models.py#L341-L369,"def _convert_value(self, item): """""" Handle different value types for XLS. Item is a cell object. """""" # Types: # 0 = empty u'' # 1 = unicode text # 2 = float (convert to int if possible, then convert to string) # 3 = date (convert to unambiguous date/time string) # 4 = boolean (convert to string ""0"" or ""1"") # 5 = error (convert from code to error text) # 6 = blank u'' # Thx to Augusto C Men to point fast solution for XLS/XLSX dates if item.ctype == 3: # XL_CELL_DATE: try: return datetime.datetime(*xlrd.xldate_as_tuple(item.value, self._book.datemode)) except ValueError: # TODO: make toggable # Invalid date return item.value if item.ctype == 2: # XL_CELL_NUMBER: if item.value % 1 == 0: # integers return int(item.value) else: return item.value return item.value",1
